template_id,segment_id,lifecycle_stage,goal,theme,hook_used,feature_reference,content_english,content_hindi,ctr_percent,engagement_percent,performance_class,performance_tag,is_active,weight_multiplier,selection_weight
TPL-A26739C5,S9,trial,Identity → retention • rapid adoption & habit formation,Core Drive 5: Social Influence,Social Recognition,Achievement Badges,You're a superstar! Earn your badges and get recognized by our community!,आप एक स्टार हैं! अपने बैज प्राप्त करें और हमारी समुदाय द्वारा आपको मान्यता दी जाए!,,,UNTESTED,No Data Yet,True,1.0,1.0
TPL-5B6BBF07,S9,paid,Identity → retention • deepening engagement & retention,Core Drive 5: Social Influence,Social Proof,Daily Streak,You're part of an exclusive group! 10+ users have maintained their Daily Streak this week. Can you join them?,आप एक विशेष समूह का हिस्सा बन गए हैं! इस सप्ताह 10 से अधिक उपयोगकर्ताओं ने अपने दैनिक दृढ़ता को बनाए रखा है। आप उनमें से कौन हो सकते हैं?,,,UNTESTED,No Data Yet,True,1.0,1.0
TPL-6D6BE106,S9,paid,Identity → retention • deepening engagement & retention,Core Drive 5: Social Influence,Competition,Leaderboard,Beat the competition! Check the top 5 users with the highest Daily Streak this week.,प्रतिस्पर्धा में जाएं! इस सप्ताह शीर्ष 5 उपयोगकर्ताओं की तुलना करें जिन्होंने अपने दैनिक दृढ़ता को बनाए रखा है.,,,UNTESTED,No Data Yet,True,1.0,1.0
TPL-AC6A1FF8,S9,paid,Identity → retention • deepening engagement & retention,Core Drive 5: Social Influence,Social Influence,Friendship,Your friends are speaking up! Join the conversation and maintain your Daily Streak.,आपके दोस्त बोल रहे हैं! संवाद में शामिल हों और अपने दैनिक दृढ़ता को बनाए रखें।,,,UNTESTED,No Data Yet,True,1.0,1.0
TPL-A1BA04B8,S9,paid,Identity → retention • deepening engagement & retention,Core Drive 5: Social Influence,Sense of Accomplishment,Daily Streak,You're crushing it! 5+ days of consecutive Daily Streaks. Keep the momentum going!,आप यह कर रहे हैं! 5+ दिनों की लगातार दैनिक दृढ़ता। गति बनाए रखें!,,,UNTESTED,No Data Yet,True,1.0,1.0
TPL-E9DD8097,S9,paid,Identity → retention • deepening engagement & retention,Core Drive 5: Social Influence,Social Influence,Community,Join the community of motivated learners! Share your progress and get support from fellow users.,प्रेरित शिक्षार्थियों के समुदाय में शामिल हों! अपने प्रगति को साझा करें और अन्य उपयोगकर्ताओं से समर्थन प्राप्त करें.,,,UNTESTED,No Data Yet,True,1.0,1.0
TPL-46BC38A9,S9,churned,Identity → retention • re-engagement & recovering lost habits,Core Drive 5: Social Influence,Social proof,Leaderboard,You're not alone! Thousands of learners like you have achieved their goals on our app. Join the leaderboard and track your progress!,आपके साथ ही लाखों सीखने वाले लोग हैं जिन्होंने अपने लक्ष्यों को प्राप्त किया है। लीडरबोर्ड में शामिल हों और अपनी प्रगति ट्रैक करें!,,,UNTESTED,No Data Yet,True,1.0,1.0
TPL-5A31058C,S9,churned,Identity → retention • re-engagement & recovering lost habits,Core Drive 5: Social Influence,Social comparison,Daily Streak,How's your streak looking? Compare yourself to others and boost your motivation!,आपकी स्ट्रीक कैसी दिख रही है? दूसरों से तुलना करें और अपने उत्साह को बढ़ाएं!,,,UNTESTED,No Data Yet,True,1.0,1.0
TPL-71031D94,S9,churned,Identity → retention • re-engagement & recovering lost habits,Core Drive 5: Social Influence,Social influence,Friendship feature,Your friends are waiting for you to join the conversation! Get back in the game and make new connections!,आपके दोस्त आपको संवाद में शामिल होने की प्रतीक्षा कर रहे हैं! खेल में वापस आ जाएं और नए संबंध बनाएं!,,,UNTESTED,No Data Yet,True,1.0,1.0
TPL-392D82C6,S9,churned,Identity → retention • re-engagement & recovering lost habits,Core Drive 5: Social Influence,Social identity,Badges,Earn your place among the best learners! Collect badges and showcase your skills!,अपनी जगह सबसे अच्छे सीखने वालों में स्थापित करें! बैज इकट्ठा करें और अपनी क्षमताओं को प्रदर्शित करें!,,,UNTESTED,No Data Yet,True,1.0,1.0
TPL-F345A9B9,S9,churned,Identity → retention • re-engagement & recovering lost habits,Core Drive 5: Social Influence,Social recognition,Achievement notifications,You've achieved something amazing! Get recognized and celebrated on our app!,आपकी कुछ अद्भुत हासिल किया है! हमारे ऐप पर प्राप्त किए गए पुरस्कारों को पहचानें और मनाएं!,10.888888888888888,28.57142857142857,NEUTRAL,Average Performer,True,1.0,1.0
TPL-6E951E52,S9,inactive,Identity → retention • compelling return value proposition,Core Drive 5: Social Influence,Social Proof,Leaderboard,You're not alone! Our community is growing fast. Join the conversation and climb the leaderboard!,आपके साथ ही कई लोगों की बातचीत कर रहे हैं। लीडरबोर्ड पर अपनी स्थिति को बेहतर बनाएं!,,,UNTESTED,No Data Yet,True,1.0,1.0
